activity_id,opportunity_id,activity_date,activity_type,channel,activity_status
4004,400,2026-02-17,Demo,Email,Completed
4011,401,2025-06-19,Demo,Email,Completed
4012,401,2025-06-25,Email,Phone,Completed
4013,401,2025-07-01,Meeting,Video,Completed
4014,401,2025-07-07,"Proposal Follow-up",In-person,Completed
4015,401,2025-07-09,Call,Email,Completed
4021,402,2026-03-01,"Proposal Follow-up",In-person,Completed
4022,402,2026-03-03,Call,Email,Completed
4023,402,2026-03-09,Demo,Phone,Completed
4024,402,2026-03-15,Email,Video,Completed
4025,402,2026-03-21,Meeting,In-person,"No Response"
4031,403,2025-07-15,Email,Video,"No Response"
4032,403,2025-07-21,Meeting,In-person,Completed
4033,403,2025-07-23,"Proposal Follow-up",Email,Completed
4041,404,2026-03-23,Call,Phone,Completed
4042,404,2026-03-29,Demo,Video,Completed
4043,404,2026-04-04,Email,In-person,Completed
4051,405,2025-08-06,Meeting,Email,Completed
4052,405,2025-08-12,"Proposal Follow-up",Phone,Completed
4053,405,2025-08-18,Call,Video,Completed
4061,406,2026-04-18,Demo,In-person,Completed
4062,406,2026-04-20,Email,Email,"No Response"
4063,406,2026-04-26,Meeting,Phone,Completed
4071,407,2025-09-01,"Proposal Follow-up",Video,"No Response"
4072,407,2025-09-07,Call,In-person,Completed
4073,407,2025-09-09,Demo,Email,Completed
4081,408,2025-09-12,Email,Phone,Completed
4082,408,2025-09-18,Meeting,Video,Completed
4083,408,2025-09-24,"Proposal Follow-up",In-person,Completed
4091,409,2025-01-26,Call,Email,Completed
4092,409,2025-02-01,Demo,Phone,Completed
4093,409,2025-02-07,Email,Video,"No Response"
4094,409,2025-02-13,Meeting,In-person,Completed
4095,409,2025-02-15,"Proposal Follow-up",Email,Completed
4101,410,2025-10-08,Meeting,In-person,Completed
4102,410,2025-10-10,"Proposal Follow-up",Email,"No Response"
4103,410,2025-10-16,Call,Phone,Completed
4104,410,2025-10-22,Demo,Video,Completed
4111,411,2025-02-21,Demo,Video,Completed
4112,411,2025-02-27,Email,In-person,Completed
4113,411,2025-03-01,Meeting,Email,Completed
4114,411,2025-03-07,"Proposal Follow-up",Phone,Completed
4121,412,2025-10-30,"Proposal Follow-up",Phone,Completed
4122,412,2025-11-05,Call,Video,Completed
4123,412,2025-11-11,Demo,In-person,Completed
4124,412,2025-11-13,Email,Email,"No Response"
4125,412,2025-11-19,Meeting,Phone,Completed
4131,413,2025-03-15,Email,Email,Completed
4132,413,2025-03-21,Meeting,Phone,Completed
4133,413,2025-03-27,"Proposal Follow-up",Video,Completed
4134,413,2025-04-02,Call,In-person,Completed
4141,414,2025-11-25,Call,In-person,Completed
4142,414,2025-11-27,Demo,Email,Completed
4143,414,2025-12-03,Email,Phone,Completed
4151,415,2025-04-10,Meeting,Video,Completed
4152,415,2025-04-16,"Proposal Follow-up",In-person,Completed
4153,415,2025-04-18,Call,Email,Completed
4154,415,2025-04-24,Demo,Phone,Completed
4161,416,2025-12-17,Demo,Phone,"No Response"
4162,416,2025-12-23,Email,Video,Completed
4163,416,2025-12-29,Meeting,In-person,Completed
4164,416,2025-12-31,"Proposal Follow-up",Email,Completed
4165,416,2026-01-06,Call,Phone,Completed
4171,417,2025-05-02,"Proposal Follow-up",Email,Completed
4172,417,2025-05-08,Call,Phone,Completed
4173,417,2025-05-14,Demo,Video,Completed
4174,417,2025-05-20,Email,In-person,Completed
4181,418,2026-01-12,Email,In-person,Completed
4182,418,2026-01-14,Meeting,Email,Completed
4183,418,2026-01-20,"Proposal Follow-up",Phone,Completed
4184,418,2026-01-26,Call,Video,Completed
4191,419,2025-05-28,Call,Video,Completed
4192,419,2025-06-03,Demo,In-person,"No Response"
4193,419,2025-06-05,Email,Email,Completed
4194,419,2025-06-11,Meeting,Phone,Completed
4195,419,2025-06-17,"Proposal Follow-up",Video,Completed
4201,420,2026-02-03,Meeting,Phone,"No Response"
4202,420,2026-02-09,"Proposal Follow-up",Video,Completed
4203,420,2026-02-15,Call,In-person,Completed
4204,420,2026-02-17,Demo,Email,Completed
4205,420,2026-02-23,Email,Phone,Completed
4211,421,2025-06-19,Demo,Email,Completed
4212,421,2025-06-25,Email,Phone,Completed
4221,422,2025-07-04,"Proposal Follow-up",In-person,Completed
4222,422,2025-07-06,Call,Email,Completed
4223,422,2025-07-12,Demo,Phone,"No Response"
4224,422,2025-07-18,Email,Video,Completed
4231,423,2026-03-12,Email,Video,Completed
4232,423,2026-03-18,Meeting,In-person,Completed
4233,423,2026-03-20,"Proposal Follow-up",Email,Completed
4234,423,2026-03-26,Call,Phone,Completed
4241,424,2025-07-26,Call,Phone,Completed
4242,424,2025-08-01,Demo,Video,Completed
4243,424,2025-08-07,Email,In-person,Completed
4244,424,2025-08-09,Meeting,Email,Completed
4251,425,2026-04-03,Meeting,Email,Completed
4252,425,2026-04-09,"Proposal Follow-up",Phone,Completed
4253,425,2026-04-15,Call,Video,Completed
4254,425,2026-04-21,Demo,In-person,"No Response"
4261,426,2025-08-21,Demo,In-person,Completed
4262,426,2025-08-23,Email,Email,Completed
4271,427,2026-04-29,"Proposal Follow-up",Video,Completed
4272,427,2026-05-05,Call,In-person,Completed
4281,428,2025-09-12,Email,Phone,Completed
4282,428,2025-09-18,Meeting,Video,Completed
4283,428,2025-09-24,"Proposal Follow-up",In-person,Completed
4284,428,2025-09-26,Call,Email,Completed
4285,428,2025-10-02,Demo,Phone,"No Response"
4291,429,2025-01-26,Call,Email,"No Response"
4292,429,2025-02-01,Demo,Phone,Completed
4293,429,2025-02-07,Email,Video,Completed
4294,429,2025-02-13,Meeting,In-person,Completed
4301,430,2025-10-08,Meeting,In-person,Completed
4302,430,2025-10-10,"Proposal Follow-up",Email,Completed
4303,430,2025-10-16,Call,Phone,Completed
4311,431,2025-02-21,Demo,Video,Completed
4312,431,2025-02-27,Email,In-person,Completed
4313,431,2025-03-01,Meeting,Email,Completed
4314,431,2025-03-07,"Proposal Follow-up",Phone,Completed
4315,431,2025-03-13,Call,Video,Completed
4321,432,2025-10-30,"Proposal Follow-up",Phone,Completed
4322,432,2025-11-05,Call,Video,"No Response"
4323,432,2025-11-11,Demo,In-person,Completed
4324,432,2025-11-13,Email,Email,Completed
4331,433,2025-03-15,Email,Email,"No Response"
4332,433,2025-03-21,Meeting,Phone,Completed
4333,433,2025-03-27,"Proposal Follow-up",Video,Completed
4334,433,2025-04-02,Call,In-person,Completed
4335,433,2025-04-04,Demo,Email,Completed
4341,434,2025-11-25,Call,In-person,Completed
4342,434,2025-11-27,Demo,Email,Completed
4343,434,2025-12-03,Email,Phone,Completed
4351,435,2025-04-10,Meeting,Video,Completed
4352,435,2025-04-16,"Proposal Follow-up",In-person,Completed
4353,435,2025-04-18,Call,Email,"No Response"
4354,435,2025-04-24,Demo,Phone,Completed
4361,436,2025-04-21,Demo,Phone,Completed
4362,436,2025-04-27,Email,Video,Completed
4371,437,2025-12-28,"Proposal Follow-up",Email,Completed
4372,437,2026-01-03,Call,Phone,Completed
4373,437,2026-01-09,Demo,Video,Completed
4374,437,2026-01-15,Email,In-person,Completed
4381,438,2025-05-17,Email,In-person,Completed
4382,438,2025-05-19,Meeting,Email,Completed
4383,438,2025-05-25,"Proposal Follow-up",Phone,Completed
4384,438,2025-05-31,Call,Video,"No Response"
4391,439,2026-01-23,Call,Video,Completed
4392,439,2026-01-29,Demo,In-person,Completed
4393,439,2026-01-31,Email,Email,Completed
4394,439,2026-02-06,Meeting,Phone,Completed
4395,439,2026-02-12,"Proposal Follow-up",Video,Completed
4401,440,2025-06-08,Meeting,Phone,Completed
4402,440,2025-06-14,"Proposal Follow-up",Video,Completed
4403,440,2025-06-20,Call,In-person,Completed
4404,440,2025-06-22,Demo,Email,Completed
4405,440,2025-06-28,Email,Phone,Completed
4411,441,2026-02-14,Demo,Email,Completed
4412,441,2026-02-20,Email,Phone,Completed
4413,441,2026-02-26,Meeting,Video,Completed
4414,441,2026-03-04,"Proposal Follow-up",In-person,Completed
4415,441,2026-03-06,Call,Email,"No Response"
4421,442,2025-07-04,"Proposal Follow-up",In-person,"No Response"
4422,442,2025-07-06,Call,Email,Completed
4423,442,2025-07-12,Demo,Phone,Completed
4424,442,2025-07-18,Email,Video,Completed
4425,442,2025-07-24,Meeting,In-person,Completed
4431,443,2026-03-12,Email,Video,Completed
4432,443,2026-03-18,Meeting,In-person,Completed
4433,443,2026-03-20,"Proposal Follow-up",Email,Completed
4434,443,2026-03-26,Call,Phone,Completed
4435,443,2026-04-01,Demo,Video,Completed
4441,444,2025-07-26,Call,Phone,Completed
4442,444,2025-08-01,Demo,Video,Completed
4443,444,2025-08-07,Email,In-person,"No Response"
4444,444,2025-08-09,Meeting,Email,Completed
4445,444,2025-08-15,"Proposal Follow-up",Phone,Completed
4451,445,2026-04-03,Meeting,Email,Completed
4452,445,2026-04-09,"Proposal Follow-up",Phone,"No Response"
4453,445,2026-04-15,Call,Video,Completed
4454,445,2026-04-21,Demo,In-person,Completed
4461,446,2025-08-21,Demo,In-person,Completed
4462,446,2025-08-23,Email,Email,Completed
4471,447,2026-04-29,"Proposal Follow-up",Video,Completed
4472,447,2026-05-05,Call,In-person,Completed
4473,447,2026-05-07,Demo,Email,Completed
4481,448,2025-09-12,Email,Phone,Completed
4482,448,2025-09-18,Meeting,Video,Completed
4483,448,2025-09-24,"Proposal Follow-up",In-person,"No Response"
4484,448,2025-09-26,Call,Email,Completed
4485,448,2025-10-02,Demo,Phone,Completed
4491,449,2025-01-26,Call,Email,Completed
4492,449,2025-02-01,Demo,Phone,Completed
4493,449,2025-02-07,Email,Video,Completed
4494,449,2025-02-13,Meeting,In-person,Completed
4501,450,2025-10-08,Meeting,In-person,Completed
4502,450,2025-10-10,"Proposal Follow-up",Email,Completed
4503,450,2025-10-16,Call,Phone,Completed
4511,451,2025-10-19,Demo,Video,Completed
4512,451,2025-10-25,Email,In-person,Completed
4513,451,2025-10-27,Meeting,Email,Completed
4514,451,2025-11-02,"Proposal Follow-up",Phone,"No Response"
4515,451,2025-11-08,Call,Video,Completed
4521,452,2025-03-04,"Proposal Follow-up",Phone,Completed
4522,452,2025-03-10,Call,Video,Completed
4523,452,2025-03-16,Demo,In-person,Completed
4524,452,2025-03-18,Email,Email,Completed
4531,453,2025-11-10,Email,Email,Completed
4532,453,2025-11-16,Meeting,Phone,Completed
4533,453,2025-11-22,"Proposal Follow-up",Video,Completed
4534,453,2025-11-28,Call,In-person,Completed
4541,454,2025-03-30,Call,In-person,Completed
4542,454,2025-04-01,Demo,Email,Completed
4543,454,2025-04-07,Email,Phone,Completed
4551,455,2025-12-06,Meeting,Video,"No Response"
4552,455,2025-12-12,"Proposal Follow-up",In-person,Completed
4553,455,2025-12-14,Call,Email,Completed
4554,455,2025-12-20,Demo,Phone,Completed
4561,456,2025-04-21,Demo,Phone,Completed
4562,456,2025-04-27,Email,Video,Completed
4563,456,2025-05-03,Meeting,In-person,Completed
4564,456,2025-05-05,"Proposal Follow-up",Email,Completed
4571,457,2025-12-28,"Proposal Follow-up",Email,Completed
4572,457,2026-01-03,Call,Phone,Completed
4573,457,2026-01-09,Demo,Video,"No Response"
4574,457,2026-01-15,Email,In-person,Completed
4581,458,2025-05-17,Email,In-person,Completed
4582,458,2025-05-19,Meeting,Email,"No Response"
4583,458,2025-05-25,"Proposal Follow-up",Phone,Completed
4584,458,2025-05-31,Call,Video,Completed
4585,458,2025-06-06,Demo,In-person,Completed
4591,459,2026-01-23,Call,Video,Completed
4592,459,2026-01-29,Demo,In-person,Completed
4593,459,2026-01-31,Email,Email,Completed
4594,459,2026-02-06,Meeting,Phone,Completed
4595,459,2026-02-12,"Proposal Follow-up",Video,Completed
4601,460,2025-06-08,Meeting,Phone,Completed
4602,460,2025-06-14,"Proposal Follow-up",Video,Completed
4603,460,2025-06-20,Call,In-person,Completed
4604,460,2025-06-22,Demo,Email,"No Response"
4605,460,2025-06-28,Email,Phone,Completed
4611,461,2026-02-14,Demo,Email,Completed
4612,461,2026-02-20,Email,Phone,Completed
4613,461,2026-02-26,Meeting,Video,"No Response"
4614,461,2026-03-04,"Proposal Follow-up",In-person,Completed
4615,461,2026-03-06,Call,Email,Completed
4621,462,2025-07-04,"Proposal Follow-up",In-person,Completed
4622,462,2025-07-06,Call,Email,Completed
4623,462,2025-07-12,Demo,Phone,Completed
4624,462,2025-07-18,Email,Video,Completed
4625,462,2025-07-24,Meeting,In-person,Completed
4631,463,2026-03-12,Email,Video,Completed
4632,463,2026-03-18,Meeting,In-person,Completed
4633,463,2026-03-20,"Proposal Follow-up",Email,Completed
4634,463,2026-03-26,Call,Phone,Completed
4641,464,2025-07-26,Call,Phone,Completed
4642,464,2025-08-01,Demo,Video,Completed
4643,464,2025-08-07,Email,In-person,Completed
4644,464,2025-08-09,Meeting,Email,"No Response"
4651,465,2025-08-06,Meeting,Email,Completed
4652,465,2025-08-12,"Proposal Follow-up",Phone,Completed
4653,465,2025-08-18,Call,Video,Completed
4654,465,2025-08-24,Demo,In-person,Completed
4661,466,2026-04-18,Demo,In-person,Completed
4662,466,2026-04-20,Email,Email,Completed
4663,466,2026-04-26,Meeting,Phone,Completed
4664,466,2026-05-02,"Proposal Follow-up",Video,Completed
4671,467,2025-09-01,"Proposal Follow-up",Video,Completed
4672,467,2025-09-07,Call,In-person,"No Response"
4673,467,2025-09-09,Demo,Email,Completed
4674,467,2025-09-15,Email,Phone,Completed
4675,467,2025-09-21,Meeting,Video,Completed
4681,468,2025-01-15,Email,Phone,"No Response"
4682,468,2025-01-21,Meeting,Video,Completed
4683,468,2025-01-27,"Proposal Follow-up",In-person,Completed
4684,468,2025-01-29,Call,Email,Completed
4691,469,2025-09-23,Call,Email,Completed
4692,469,2025-09-29,Demo,Phone,Completed
4693,469,2025-10-05,Email,Video,Completed
4694,469,2025-10-11,Meeting,In-person,Completed
4695,469,2025-10-13,"Proposal Follow-up",Email,Completed
4701,470,2025-02-10,Meeting,In-person,Completed
4702,470,2025-02-12,"Proposal Follow-up",Email,Completed
4703,470,2025-02-18,Call,Phone,"No Response"
4704,470,2025-02-24,Demo,Video,Completed
4711,471,2025-10-19,Demo,Video,Completed
4712,471,2025-10-25,Email,In-person,"No Response"
4713,471,2025-10-27,Meeting,Email,Completed
4714,471,2025-11-02,"Proposal Follow-up",Phone,Completed
4715,471,2025-11-08,Call,Video,Completed
4721,472,2025-03-04,"Proposal Follow-up",Phone,Completed
4722,472,2025-03-10,Call,Video,Completed
4731,473,2025-11-10,Email,Email,Completed
4732,473,2025-11-16,Meeting,Phone,Completed
4733,473,2025-11-22,"Proposal Follow-up",Video,Completed
4734,473,2025-11-28,Call,In-person,"No Response"
4741,474,2025-03-30,Call,In-person,Completed
4742,474,2025-04-01,Demo,Email,Completed
4743,474,2025-04-07,Email,Phone,"No Response"
4744,474,2025-04-13,Meeting,Video,Completed
4745,474,2025-04-19,"Proposal Follow-up",In-person,Completed
4751,475,2025-12-06,Meeting,Video,Completed
4752,475,2025-12-12,"Proposal Follow-up",In-person,Completed
4753,475,2025-12-14,Call,Email,Completed
4761,476,2025-04-21,Demo,Phone,Completed
4762,476,2025-04-27,Email,Video,Completed
4763,476,2025-05-03,Meeting,In-person,Completed
4764,476,2025-05-05,"Proposal Follow-up",Email,Completed
4771,477,2025-12-28,"Proposal Follow-up",Email,Completed
4772,477,2026-01-03,Call,Phone,Completed
4773,477,2026-01-09,Demo,Video,Completed
4774,477,2026-01-15,Email,In-person,Completed
4781,478,2025-05-17,Email,In-person,Completed
4782,478,2025-05-19,Meeting,Email,Completed
4783,478,2025-05-25,"Proposal Follow-up",Phone,Completed
4784,478,2025-05-31,Call,Video,Completed
4791,479,2025-05-28,Call,Video,Completed
4792,479,2025-06-03,Demo,In-person,Completed
4793,479,2025-06-05,Email,Email,Completed
4794,479,2025-06-11,Meeting,Phone,Completed
4801,480,2026-02-03,Meeting,Phone,Completed
4802,480,2026-02-09,"Proposal Follow-up",Video,"No Response"
4803,480,2026-02-15,Call,In-person,Completed
4804,480,2026-02-17,Demo,Email,Completed
4811,481,2025-06-19,Demo,Email,"No Response"
4812,481,2025-06-25,Email,Phone,Completed
4813,481,2025-07-01,Meeting,Video,Completed
4814,481,2025-07-07,"Proposal Follow-up",In-person,Completed
4821,482,2026-03-01,"Proposal Follow-up",In-person,Completed
4822,482,2026-03-03,Call,Email,Completed
4823,482,2026-03-09,Demo,Phone,Completed
4824,482,2026-03-15,Email,Video,Completed
4831,483,2025-07-15,Email,Video,Completed
4832,483,2025-07-21,Meeting,In-person,Completed
4833,483,2025-07-23,"Proposal Follow-up",Email,"No Response"
4841,484,2026-03-23,Call,Phone,Completed
4842,484,2026-03-29,Demo,Video,"No Response"
4843,484,2026-04-04,Email,In-person,Completed
4844,484,2026-04-06,Meeting,Email,Completed
4845,484,2026-04-12,"Proposal Follow-up",Phone,Completed
4851,485,2025-08-06,Meeting,Email,Completed
4852,485,2025-08-12,"Proposal Follow-up",Phone,Completed
4853,485,2025-08-18,Call,Video,Completed
4854,485,2025-08-24,Demo,In-person,Completed
4861,486,2026-04-18,Demo,In-person,Completed
4862,486,2026-04-20,Email,Email,Completed
4863,486,2026-04-26,Meeting,Phone,Completed
4871,487,2025-09-01,"Proposal Follow-up",Video,Completed
4872,487,2025-09-07,Call,In-person,Completed
4873,487,2025-09-09,Demo,Email,"No Response"
4874,487,2025-09-15,Email,Phone,Completed
4881,488,2025-01-15,Email,Phone,Completed
4882,488,2025-01-21,Meeting,Video,Completed
4883,488,2025-01-27,"Proposal Follow-up",In-person,Completed
4891,489,2025-09-23,Call,Email,Completed
4892,489,2025-09-29,Demo,Phone,Completed
4893,489,2025-10-05,Email,Video,Completed
4894,489,2025-10-11,Meeting,In-person,Completed
4901,490,2025-02-10,Meeting,In-person,"No Response"
4902,490,2025-02-12,"Proposal Follow-up",Email,Completed
4903,490,2025-02-18,Call,Phone,Completed
4911,491,2025-10-19,Demo,Video,Completed
4912,491,2025-10-25,Email,In-person,Completed
4913,491,2025-10-27,Meeting,Email,Completed
4914,491,2025-11-02,"Proposal Follow-up",Phone,Completed
4921,492,2025-03-04,"Proposal Follow-up",Phone,Completed
4922,492,2025-03-10,Call,Video,Completed
4923,492,2025-03-16,Demo,In-person,Completed
4924,492,2025-03-18,Email,Email,Completed
4931,493,2025-03-15,Email,Email,Completed
4932,493,2025-03-21,Meeting,Phone,"No Response"
4941,494,2025-11-25,Call,In-person,"No Response"
4942,494,2025-11-27,Demo,Email,Completed
4943,494,2025-12-03,Email,Phone,Completed
4944,494,2025-12-09,Meeting,Video,Completed
4951,495,2025-04-10,Meeting,Video,Completed
4952,495,2025-04-16,"Proposal Follow-up",In-person,Completed
4953,495,2025-04-18,Call,Email,Completed
4954,495,2025-04-24,Demo,Phone,Completed
4961,496,2025-12-17,Demo,Phone,Completed
4962,496,2025-12-23,Email,Video,Completed
4963,496,2025-12-29,Meeting,In-person,"No Response"
4964,496,2025-12-31,"Proposal Follow-up",Email,Completed
4971,497,2025-05-02,"Proposal Follow-up",Email,Completed
4972,497,2025-05-08,Call,Phone,"No Response"
4981,498,2026-01-12,Email,In-person,Completed
4982,498,2026-01-14,Meeting,Email,Completed
4991,499,2025-05-28,Call,Video,Completed
4992,499,2025-06-03,Demo,In-person,Completed
4993,499,2025-06-05,Email,Email,Completed
